cell,ix,iy,xc,yc,isFluidCell,isSolidCell,nFluid,mass
2503,71,20,1.1015625,0.3046875,1,0,23,23
2504,72,20,1.1171875,0.3046875,1,0,20,20
2505,73,20,1.1328125,0.3046875,1,0,14,14
2506,74,20,1.1484375,0.3046875,1,0,26,26
2507,75,20,1.1640625,0.3046875,1,0,17,17
2508,76,20,1.1796875,0.3046875,1,0,21,21
2509,77,20,1.1953125,0.3046875,1,0,18,18
2510,78,20,1.2109375,0.3046875,1,0,17,17
2511,79,20,1.2265625,0.3046875,1,0,24,24
2512,80,20,1.2421875,0.3046875,1,0,22,22
2513,81,20,1.2578125,0.3046875,1,0,22,22
2514,82,20,1.2734375,0.3046875,1,0,17,17
2515,83,20,1.2890625,0.3046875,1,0,30,30
2516,84,20,1.3046875,0.3046875,1,0,21,21
2517,85,20,1.3203125,0.3046875,1,0,21,21
2518,86,20,1.3359375,0.3046875,1,0,27,27
2519,87,20,1.3515625,0.3046875,1,0,22,22
2520,88,20,1.3671875,0.3046875,1,0,27,27
2521,89,20,1.3828125,0.3046875,1,0,18,18
2522,90,20,1.3984375,0.3046875,1,0,20,20
2523,91,20,1.4140625,0.3046875,1,0,32,32
2524,92,20,1.4296875,0.3046875,1,0,25,25
2525,93,20,1.4453125,0.3046875,1,0,20,20
2526,94,20,1.4609375,0.3046875,1,0,27,27
2527,95,20,1.4765625,0.3046875,1,0,21,21
2528,96,20,1.4921875,0.3046875,1,0,29,29
2529,97,20,1.5078125,0.3046875,1,0,32,32
2530,98,20,1.5234375,0.3046875,1,0,26,26
2531,99,20,1.5390625,0.3046875,1,0,26,26
2532,100,20,1.5546875,0.3046875,1,0,16,16
2533,101,20,1.5703125,0.3046875,1,0,22,22
2534,102,20,1.5859375,0.3046875,1,0,22,22
2535,103,20,1.6015625,0.3046875,1,0,19,19
2536,104,20,1.6171875,0.3046875,1,0,23,23
2537,105,20,1.6328125,0.3046875,1,0,34,34
2538,106,20,1.6484375,0.3046875,1,0,12,12
2539,107,20,1.6640625,0.3046875,1,0,27,27
2540,108,20,1.6796875,0.3046875,1,0,16,16
2541,109,20,1.6953125,0.3046875,1,0,12,12
2542,110,20,1.7109375,0.3046875,1,0,20,20
2543,111,20,1.7265625,0.3046875,1,0,17,17
2544,112,20,1.7421875,0.3046875,1,0,22,22
2545,113,20,1.7578125,0.3046875,1,0,16,16
2546,114,20,1.7734375,0.3046875,1,0,22,22
2547,115,20,1.7890625,0.3046875,1,0,18,18
2548,116,20,1.8046875,0.3046875,1,0,31,31
2549,117,20,1.8203125,0.3046875,1,0,24,24
2550,118,20,1.8359375,0.3046875,1,0,25,25
2551,119,20,1.8515625,0.3046875,1,0,8,8
2552,120,20,1.8671875,0.3046875,1,0,20,20
2553,121,20,1.8828125,0.3046875,1,0,16,16
2554,122,20,1.8984375,0.3046875,1,0,22,22
2555,123,20,1.9140625,0.3046875,1,0,30,30
2556,124,20,1.9296875,0.3046875,1,0,8,8
2557,125,20,1.9453125,0.3046875,1,0,21,21
2558,126,20,1.9609375,0.3046875,1,0,27,27
2559,127,20,1.9765625,0.3046875,1,0,18,18
2560,128,20,1.9921875,0.3046875,1,0,13,13
2561,1,21,0.0078125,0.3203125,1,0,15,15
2562,2,21,0.0234375,0.3203125,1,0,13,13
2563,3,21,0.0390625,0.3203125,1,0,15,15
2564,4,21,0.0546875,0.3203125,1,0,21,21
2565,5,21,0.0703125,0.3203125,1,0,17,17
2566,6,21,0.0859375,0.3203125,1,0,10,10
2567,7,21,0.1015625,0.3203125,1,0,15,15
2568,8,21,0.1171875,0.3203125,1,0,19,19
2569,9,21,0.1328125,0.3203125,1,0,23,23
2570,10,21,0.1484375,0.3203125,1,0,23,23
2571,11,21,0.1640625,0.3203125,1,0,19,19
2572,12,21,0.1796875,0.3203125,1,0,21,21
2573,13,21,0.1953125,0.3203125,1,0,22,22
2574,14,21,0.2109375,0.3203125,1,0,14,14
2575,15,21,0.2265625,0.3203125,1,0,20,20
2576,16,21,0.2421875,0.3203125,1,0,22,22
2577,17,21,0.2578125,0.3203125,1,0,23,23
2578,18,21,0.2734375,0.3203125,1,0,34,34
2579,19,21,0.2890625,0.3203125,1,0,13,13
2580,20,21,0.3046875,0.3203125,1,0,12,12
2581,21,21,0.3203125,0.3203125,1,0,19,19
2582,22,21,0.3359375,0.3203125,1,0,13,13
2583,23,21,0.3515625,0.3203125,1,0,22,22
2584,24,21,0.3671875,0.3203125,1,0,27,27
2585,25,21,0.3828125,0.3203125,1,0,14,14
2586,26,21,0.3984375,0.3203125,1,0,20,20
2587,27,21,0.4140625,0.3203125,1,0,18,18
2588,28,21,0.4296875,0.3203125,1,0,21,21
2589,29,21,0.4453125,0.3203125,1,0,13,13
2590,30,21,0.4609375,0.3203125,1,0,23,23
2591,31,21,0.4765625,0.3203125,1,0,14,14
2592,32,21,0.4921875,0.3203125,1,0,26,26
2593,33,21,0.5078125,0.3203125,1,0,13,13
2594,34,21,0.5234375,0.3203125,1,0,16,16
2595,35,21,0.5390625,0.3203125,1,0,15,15
2596,36,21,0.5546875,0.3203125,1,0,28,28
2597,37,21,0.5703125,0.3203125,1,0,30,30
2598,38,21,0.5859375,0.3203125,1,0,18,18
2599,39,21,0.6015625,0.3203125,1,0,26,26
2600,40,21,0.6171875,0.3203125,1,0,19,19
2601,41,21,0.6328125,0.3203125,1,0,21,21
2602,42,21,0.6484375,0.3203125,1,0,25,25
2603,43,21,0.6640625,0.3203125,1,0,23,23
2604,44,21,0.6796875,0.3203125,1,0,17,17
2605,45,21,0.6953125,0.3203125,1,0,25,25
2606,46,21,0.7109375,0.3203125,1,0,28,28
2607,47,21,0.7265625,0.3203125,1,0,29,29
2608,48,21,0.7421875,0.3203125,1,0,21,21
2609,49,21,0.7578125,0.3203125,1,0,22,22
2610,50,21,0.7734375,0.3203125,1,0,24,24
2611,51,21,0.7890625,0.3203125,1,0,11,11
2612,52,21,0.8046875,0.3203125,1,0,25,25
2613,53,21,0.8203125,0.3203125,1,0,21,21
2614,54,21,0.8359375,0.3203125,1,0,11,11
2615,55,21,0.8515625,0.3203125,1,0,21,21
2616,56,21,0.8671875,0.3203125,1,0,31,31
2617,57,21,0.8828125,0.3203125,1,0,11,11
2618,58,21,0.8984375,0.3203125,1,0,24,24
2619,59,21,0.9140625,0.3203125,1,0,14,14
2620,60,21,0.9296875,0.3203125,1,0,25,25
2621,61,21,0.9453125,0.3203125,1,0,22,22
2622,62,21,0.9609375,0.3203125,1,0,22,22
2623,63,21,0.9765625,0.3203125,1,0,19,19
2624,64,21,0.9921875,0.3203125,1,0,21,21
2625,65,21,1.0078125,0.3203125,1,0,18,18
2626,66,21,1.0234375,0.3203125,1,0,23,23
2627,67,21,1.0390625,0.3203125,1,0,28,28
2628,68,21,1.0546875,0.3203125,1,0,12,12
2629,69,21,1.0703125,0.3203125,1,0,17,17
2630,70,21,1.0859375,0.3203125,1,0,17,17
2631,71,21,1.1015625,0.3203125,1,0,23,23
2632,72,21,1.1171875,0.3203125,1,0,21,21
2633,73,21,1.1328125,0.3203125,1,0,25,25
2634,74,21,1.1484375,0.3203125,1,0,26,26
2635,75,21,1.1640625,0.3203125,1,0,13,13
2636,76,21,1.1796875,0.3203125,1,0,17,17
2637,77,21,1.1953125,0.3203125,1,0,10,10
2638,78,21,1.2109375,0.3203125,1,0,15,15
2639,79,21,1.2265625,0.3203125,1,0,25,25
2640,80,21,1.2421875,0.3203125,1,0,28,28
2641,81,21,1.2578125,0.3203125,1,0,25,25
2642,82,21,1.2734375,0.3203125,1,0,21,21
2643,83,21,1.2890625,0.3203125,1,0,24,24
2644,84,21,1.3046875,0.3203125,1,0,6,6
2645,85,21,1.3203125,0.3203125,1,0,28,28
2646,86,21,1.3359375,0.3203125,1,0,11,11
2647,87,21,1.3515625,0.3203125,1,0,8,8
2648,88,21,1.3671875,0.3203125,1,0,35,35
2649,89,21,1.3828125,0.3203125,1,0,22,22
2650,90,21,1.3984375,0.3203125,1,0,14,14
2651,91,21,1.4140625,0.3203125,1,0,22,22
2652,92,21,1.4296875,0.3203125,1,0,31,31
2653,93,21,1.4453125,0.3203125,1,0,27,27
2654,94,21,1.4609375,0.3203125,1,0,29,29
2655,95,21,1.4765625,0.3203125,1,0,25,25
2656,96,21,1.4921875,0.3203125,1,0,15,15
2657,97,21,1.5078125,0.3203125,1,0,34,34
2658,98,21,1.5234375,0.3203125,1,0,26,26
2659,99,21,1.5390625,0.3203125,1,0,21,21
2660,100,21,1.5546875,0.3203125,1,0,19,19
2661,101,21,1.5703125,0.3203125,1,0,23,23
2662,102,21,1.5859375,0.3203125,1,0,13,13
2663,103,21,1.6015625,0.3203125,1,0,25,25
2664,104,21,1.6171875,0.3203125,1,0,30,30
2665,105,21,1.6328125,0.3203125,1,0,25,25
2666,106,21,1.6484375,0.3203125,1,0,26,26
2667,107,21,1.6640625,0.3203125,1,0,23,23
2668,108,21,1.6796875,0.3203125,1,0,18,18
2669,109,21,1.6953125,0.3203125,1,0,23,23
2670,110,21,1.7109375,0.3203125,1,0,25,25
2671,111,21,1.7265625,0.3203125,1,0,21,21
2672,112,21,1.7421875,0.3203125,1,0,13,13
2673,113,21,1.7578125,0.3203125,1,0,22,22
2674,114,21,1.7734375,0.3203125,1,0,11,11
2675,115,21,1.7890625,0.3203125,1,0,13,13
2676,116,21,1.8046875,0.3203125,1,0,26,26
2677,117,21,1.8203125,0.3203125,1,0,17,17
2678,118,21,1.8359375,0.3203125,1,0,22,22
2679,119,21,1.8515625,0.3203125,1,0,21,21
2680,120,21,1.8671875,0.3203125,1,0,15,15
2681,121,21,1.8828125,0.3203125,1,0,27,27
2682,122,21,1.8984375,0.3203125,1,0,30,30
2683,123,21,1.9140625,0.3203125,1,0,14,14
2684,124,21,1.9296875,0.3203125,1,0,17,17
2685,125,21,1.9453125,0.3203125,1,0,22,22
2686,126,21,1.9609375,0.3203125,1,0,18,18
2687,127,21,1.9765625,0.3203125,1,0,16,16
2688,128,21,1.9921875,0.3203125,1,0,23,23
2689,1,22,0.0078125,0.3359375,1,0,19,19
2690,2,22,0.0234375,0.3359375,1,0,11,11
2691,3,22,0.0390625,0.3359375,1,0,22,22
2692,4,22,0.0546875,0.3359375,1,0,23,23
2693,5,22,0.0703125,0.3359375,1,0,16,16
2694,6,22,0.0859375,0.3359375,1,0,10,10
2695,7,22,0.1015625,0.3359375,1,0,11,11
2696,8,22,0.1171875,0.3359375,1,0,24,24
2697,9,22,0.1328125,0.3359375,1,0,15,15
2698,10,22,0.1484375,0.3359375,1,0,19,19
2699,11,22,0.1640625,0.3359375,1,0,22,22
2700,12,22,0.1796875,0.3359375,1,0,29,29
2701,13,22,0.1953125,0.3359375,1,0,22,22
2702,14,22,0.2109375,0.3359375,1,0,9,9
2703,15,22,0.2265625,0.3359375,1,0,19,19
2704,16,22,0.2421875,0.3359375,1,0,30,30
2705,17,22,0.2578125,0.3359375,1,0,19,19
2706,18,22,0.2734375,0.3359375,1,0,28,28
2707,19,22,0.2890625,0.3359375,1,0,26,26
2708,20,22,0.3046875,0.3359375,1,0,27,27
2709,21,22,0.3203125,0.3359375,1,0,20,20
2710,22,22,0.3359375,0.3359375,1,0,18,18
2711,23,22,0.3515625,0.3359375,1,0,21,21
2712,24,22,0.3671875,0.3359375,1,0,21,21
2713,25,22,0.3828125,0.3359375,1,0,20,20
2714,26,22,0.3984375,0.3359375,1,0,25,25
2715,27,22,0.4140625,0.3359375,1,0,21,21
2716,28,22,0.4296875,0.3359375,1,0,28,28
2717,29,22,0.4453125,0.3359375,1,0,25,25
2718,30,22,0.4609375,0.3359375,1,0,20,20
2719,31,22,0.4765625,0.3359375,1,0,22,22
2720,32,22,0.4921875,0.3359375,1,0,16,16
2721,33,22,0.5078125,0.3359375,1,0,30,30
2722,34,22,0.5234375,0.3359375,1,0,21,21
2723,35,22,0.5390625,0.3359375,1,0,35,35
2724,36,22,0.5546875,0.3359375,1,0,32,32
2725,37,22,0.5703125,0.3359375,1,0,24,24
2726,38,22,0.5859375,0.3359375,1,0,19,19
2727,39,22,0.6015625,0.3359375,1,0,21,21
2728,40,22,0.6171875,0.3359375,1,0,6,6
2729,41,22,0.6328125,0.3359375,1,0,16,16
2730,42,22,0.6484375,0.3359375,1,0,17,17
2731,43,22,0.6640625,0.3359375,1,0,20,20
2732,44,22,0.6796875,0.3359375,1,0,12,12
2733,45,22,0.6953125,0.3359375,1,0,14,14
2734,46,22,0.7109375,0.3359375,1,0,16,16
2735,47,22,0.7265625,0.3359375,1,0,29,29
2736,48,22,0.7421875,0.3359375,1,0,19,19
2737,49,22,0.7578125,0.3359375,1,0,17,17
2738,50,22,0.7734375,0.3359375,1,0,28,28
2739,51,22,0.7890625,0.3359375,1,0,15,15
2740,52,22,0.8046875,0.3359375,1,0,18,18
2741,53,22,0.8203125,0.3359375,1,0,21,21
2742,54,22,0.8359375,0.3359375,1,0,15,15
2743,55,22,0.8515625,0.3359375,1,0,15,15
2744,56,22,0.8671875,0.3359375,1,0,24,24
2745,57,22,0.8828125,0.3359375,1,0,24,24
2746,58,22,0.8984375,0.3359375,1,0,25,25
2747,59,22,0.9140625,0.3359375,1,0,18,18
2748,60,22,0.9296875,0.3359375,1,0,29,29
2749,61,22,0.9453125,0.3359375,1,0,20,20
2750,62,22,0.9609375,0.3359375,1,0,21,21
2751,63,22,0.9765625,0.3359375,1,0,25,25
2752,64,22,0.9921875,0.3359375,1,0,26,26
2753,65,22,1.0078125,0.3359375,1,0,14,14
2754,66,22,1.0234375,0.3359375,1,0,17,17
2755,67,22,1.0390625,0.3359375,1,0,23,23
2756,68,22,1.0546875,0.3359375,1,0,33,33
2757,69,22,1.0703125,0.3359375,1,0,14,14
2758,70,22,1.0859375,0.3359375,1,0,24,24
2759,71,22,1.1015625,0.3359375,1,0,22,22
2760,72,22,1.1171875,0.3359375,1,0,16,16
2761,73,22,1.1328125,0.3359375,1,0,22,22
2762,74,22,1.1484375,0.3359375,1,0,25,25
2763,75,22,1.1640625,0.3359375,1,0,19,19
2764,76,22,1.1796875,0.3359375,1,0,19,19
2765,77,22,1.1953125,0.3359375,1,0,23,23
2766,78,22,1.2109375,0.3359375,1,0,22,22
2767,79,22,1.2265625,0.3359375,1,0,13,13
2768,80,22,1.2421875,0.3359375,1,0,15,15
2769,81,22,1.2578125,0.3359375,1,0,22,22
2770,82,22,1.2734375,0.3359375,1,0,22,22
2771,83,22,1.2890625,0.3359375,1,0,23,23
2772,84,22,1.3046875,0.3359375,1,0,11,11
2773,85,22,1.3203125,0.3359375,1,0,18,18
2774,86,22,1.3359375,0.3359375,1,0,18,18
2775,87,22,1.3515625,0.3359375,1,0,26,26
2776,88,22,1.3671875,0.3359375,1,0,19,19
2777,89,22,1.3828125,0.3359375,1,0,14,14
2778,90,22,1.3984375,0.3359375,1,0,27,27
2779,91,22,1.4140625,0.3359375,1,0,16,16
2780,92,22,1.4296875,0.3359375,1,0,16,16
2781,93,22,1.4453125,0.3359375,1,0,14,14
2782,94,22,1.4609375,0.3359375,1,0,15,15
2783,95,22,1.4765625,0.3359375,1,0,24,24
2784,96,22,1.4921875,0.3359375,1,0,19,19
2785,97,22,1.5078125,0.3359375,1,0,15,15
2786,98,22,1.5234375,0.3359375,1,0,18,18
2787,99,22,1.5390625,0.3359375,1,0,17,17
2788,100,22,1.5546875,0.3359375,1,0,17,17
2789,101,22,1.5703125,0.3359375,1,0,15,15
2790,102,22,1.5859375,0.3359375,1,0,20,20
2791,103,22,1.6015625,0.3359375,1,0,20,20
2792,104,22,1.6171875,0.3359375,1,0,13,13
2793,105,22,1.6328125,0.3359375,1,0,17,17
2794,106,22,1.6484375,0.3359375,1,0,32,32
2795,107,22,1.6640625,0.3359375,1,0,13,13
2796,108,22,1.6796875,0.3359375,1,0,22,22
2797,109,22,1.6953125,0.3359375,1,0,10,10
2798,110,22,1.7109375,0.3359375,1,0,20,20
2799,111,22,1.7265625,0.3359375,1,0,16,16
2800,112,22,1.7421875,0.3359375,1,0,10,10
2801,113,22,1.7578125,0.3359375,1,0,20,20
2802,114,22,1.7734375,0.3359375,1,0,26,26
2803,115,22,1.7890625,0.3359375,1,0,24,24
2804,116,22,1.8046875,0.3359375,1,0,14,14
2805,117,22,1.8203125,0.3359375,1,0,17,17
2806,118,22,1.8359375,0.3359375,1,0,20,20
2807,119,22,1.8515625,0.3359375,1,0,21,21
2808,120,22,1.8671875,0.3359375,1,0,26,26
2809,121,22,1.8828125,0.3359375,1,0,15,15
2810,122,22,1.8984375,0.3359375,1,0,16,16
2811,123,22,1.9140625,0.3359375,1,0,29,29
2812,124,22,1.9296875,0.3359375,1,0,22,22
2813,125,22,1.9453125,0.3359375,1,0,23,23
2814,126,22,1.9609375,0.3359375,1,0,21,21
2815,127,22,1.9765625,0.3359375,1,0,22,22
2816,128,22,1.9921875,0.3359375,1,0,15,15
2817,1,23,0.0078125,0.3515625,1,0,11,11
2818,2,23,0.0234375,0.3515625,1,0,10,10
2819,3,23,0.0390625,0.3515625,1,0,15,15
2820,4,23,0.0546875,0.3515625,1,0,27,27
2821,5,23,0.0703125,0.3515625,1,0,20,20
2822,6,23,0.0859375,0.3515625,1,0,25,25
2823,7,23,0.1015625,0.3515625,1,0,10,10
2824,8,23,0.1171875,0.3515625,1,0,11,11
2825,9,23,0.1328125,0.3515625,1,0,25,25
2826,10,23,0.1484375,0.3515625,1,0,18,18
2827,11,23,0.1640625,0.3515625,1,0,20,20
2828,12,23,0.1796875,0.3515625,1,0,23,23
2829,13,23,0.1953125,0.3515625,1,0,15,15
2830,14,23,0.2109375,0.3515625,1,0,26,26
2831,15,23,0.2265625,0.3515625,1,0,21,21
2832,16,23,0.2421875,0.3515625,1,0,19,19
2833,17,23,0.2578125,0.3515625,0,1,0,0
2834,18,23,0.2734375,0.3515625,0,1,0,0
2835,19,23,0.2890625,0.3515625,0,1,0,0
2836,20,23,0.3046875,0.3515625,0,1,0,0
2837,21,23,0.3203125,0.3515625,0,1,0,0
2838,22,23,0.3359375,0.3515625,0,1,0,0
2839,23,23,0.3515625,0.3515625,0,1,0,0
2840,24,23,0.3671875,0.3515625,0,1,0,0
2841,25,23,0.3828125,0.3515625,0,1,0,0
2842,26,23,0.3984375,0.3515625,0,1,0,0
2843,27,23,0.4140625,0.3515625,0,1,0,0
2844,28,23,0.4296875,0.3515625,0,1,0,0
2845,29,23,0.4453125,0.3515625,0,1,0,0
2846,30,23,0.4609375,0.3515625,0,1,0,0
2847,31,23,0.4765625,0.3515625,0,1,0,0
2848,32,23,0.4921875,0.3515625,0,1,0,0
2849,33,23,0.5078125,0.3515625,1,0,30,30
2850,34,23,0.5234375,0.3515625,1,0,16,16
2851,35,23,0.5390625,0.3515625,1,0,22,22
2852,36,23,0.5546875,0.3515625,1,0,22,22
2853,37,23,0.5703125,0.3515625,1,0,27,27
2854,38,23,0.5859375,0.3515625,1,0,33,33
2855,39,23,0.6015625,0.3515625,1,0,4,4
2856,40,23,0.6171875,0.3515625,1,0,16,16
2857,41,23,0.6328125,0.3515625,1,0,13,13
2858,42,23,0.6484375,0.3515625,1,0,15,15
2859,43,23,0.6640625,0.3515625,1,0,30,30
2860,44,23,0.6796875,0.3515625,1,0,15,15
2861,45,23,0.6953125,0.3515625,1,0,31,31
2862,46,23,0.7109375,0.3515625,1,0,19,19
2863,47,23,0.7265625,0.3515625,1,0,22,22
2864,48,23,0.7421875,0.3515625,1,0,25,25
2865,49,23,0.7578125,0.3515625,1,0,18,18
2866,50,23,0.7734375,0.3515625,1,0,9,9
2867,51,23,0.7890625,0.3515625,1,0,25,25
2868,52,23,0.8046875,0.3515625,1,0,11,11
2869,53,23,0.8203125,0.3515625,1,0,30,30
2870,54,23,0.8359375,0.3515625,1,0,4,4
2871,55,23,0.8515625,0.3515625,1,0,22,22
2872,56,23,0.8671875,0.3515625,1,0,24,24
2873,57,23,0.8828125,0.3515625,1,0,4,4
2874,58,23,0.8984375,0.3515625,1,0,17,17
2875,59,23,0.9140625,0.3515625,1,0,16,16
2876,60,23,0.9296875,0.3515625,1,0,14,14
2877,61,23,0.9453125,0.3515625,1,0,15,15
2878,62,23,0.9609375,0.3515625,1,0,27,27
2879,63,23,0.9765625,0.3515625,1,0,22,22
2880,64,23,0.9921875,0.3515625,1,0,29,29
2881,65,23,1.0078125,0.3515625,1,0,26,26
2882,66,23,1.0234375,0.3515625,1,0,17,17
2883,67,23,1.0390625,0.3515625,1,0,22,22
2884,68,23,1.0546875,0.3515625,1,0,25,25
2885,69,23,1.0703125,0.3515625,1,0,23,23
2886,70,23,1.0859375,0.3515625,1,0,4,4
2887,71,23,1.1015625,0.3515625,1,0,24,24
2888,72,23,1.1171875,0.3515625,1,0,10,10
2889,73,23,1.1328125,0.3515625,1,0,14,14
2890,74,23,1.1484375,0.3515625,1,0,25,25
2891,75,23,1.1640625,0.3515625,1,0,23,23
2892,76,23,1.1796875,0.3515625,1,0,28,28
2893,77,23,1.1953125,0.3515625,1,0,24,24
2894,78,23,1.2109375,0.3515625,1,0,13,13
2895,79,23,1.2265625,0.3515625,1,0,26,26
2896,80,23,1.2421875,0.3515625,1,0,14,14
2897,81,23,1.2578125,0.3515625,1,0,20,20
2898,82,23,1.2734375,0.3515625,1,0,28,28
2899,83,23,1.2890625,0.3515625,1,0,20,20
2900,84,23,1.3046875,0.3515625,1,0,24,24
2901,85,23,1.3203125,0.3515625,1,0,19,19
2902,86,23,1.3359375,0.3515625,1,0,23,23
2903,87,23,1.3515625,0.3515625,1,0,22,22
2904,88,23,1.3671875,0.3515625,1,0,18,18
2905,89,23,1.3828125,0.3515625,1,0,12,12
2906,90,23,1.3984375,0.3515625,1,0,18,18
2907,91,23,1.4140625,0.3515625,1,0,21,21
2908,92,23,1.4296875,0.3515625,1,0,15,15
2909,93,23,1.4453125,0.3515625,1,0,22,22
2910,94,23,1.4609375,0.3515625,1,0,13,13
2911,95,23,1.4765625,0.3515625,1,0,19,19
2912,96,23,1.4921875,0.3515625,1,0,11,11
2913,97,23,1.5078125,0.3515625,1,0,19,19
2914,98,23,1.5234375,0.3515625,1,0,21,21
2915,99,23,1.5390625,0.3515625,1,0,23,23
2916,100,23,1.5546875,0.3515625,1,0,23,23
2917,101,23,1.5703125,0.3515625,1,0,25,25
2918,102,23,1.5859375,0.3515625,1,0,22,22
2919,103,23,1.6015625,0.3515625,1,0,17,17
2920,104,23,1.6171875,0.3515625,1,0,24,24
2921,105,23,1.6328125,0.3515625,1,0,17,17
2922,106,23,1.6484375,0.3515625,1,0,19,19
2923,107,23,1.6640625,0.3515625,1,0,21,21
2924,108,23,1.6796875,0.3515625,1,0,22,22
2925,109,23,1.6953125,0.3515625,1,0,27,27
2926,110,23,1.7109375,0.3515625,1,0,22,22
2927,111,23,1.7265625,0.3515625,1,0,22,22
2928,112,23,1.7421875,0.3515625,1,0,22,22
2929,113,23,1.7578125,0.3515625,1,0,7,7
2930,114,23,1.7734375,0.3515625,1,0,12,12
2931,115,23,1.7890625,0.3515625,1,0,27,27
2932,116,23,1.8046875,0.3515625,1,0,19,19
2933,117,23,1.8203125,0.3515625,1,0,18,18
2934,118,23,1.8359375,0.3515625,1,0,18,18
2935,119,23,1.8515625,0.3515625,1,0,27,27
2936,120,23,1.8671875,0.3515625,1,0,20,20
2937,121,23,1.8828125,0.3515625,1,0,10,10
2938,122,23,1.8984375,0.3515625,1,0,13,13
2939,123,23,1.9140625,0.3515625,1,0,25,25
2940,124,23,1.9296875,0.3515625,1,0,17,17
2941,125,23,1.9453125,0.3515625,1,0,26,26
2942,126,23,1.9609375,0.3515625,1,0,9,9
2943,127,23,1.9765625,0.3515625,1,0,16,16
2944,128,23,1.9921875,0.3515625,1,0,20,20
2945,1,24,0.0078125,0.3671875,1,0,22,22
2946,2,24,0.0234375,0.3671875,1,0,23,23
2947,3,24,0.0390625,0.3671875,1,0,14,14
2948,4,24,0.0546875,0.3671875,1,0,10,10
2949,5,24,0.0703125,0.3671875,1,0,22,22
2950,6,24,0.0859375,0.3671875,1,0,28,28
2951,7,24,0.1015625,0.3671875,1,0,28,28
2952,8,24,0.1171875,0.3671875,1,0,24,24
2953,9,24,0.1328125,0.3671875,1,0,20,20
2954,10,24,0.1484375,0.3671875,1,0,25,25
2955,11,24,0.1640625,0.3671875,1,0,25,25
2956,12,24,0.1796875,0.3671875,1,0,23,23
2957,13,24,0.1953125,0.3671875,1,0,16,16
2958,14,24,0.2109375,0.3671875,1,0,30,30
2959,15,24,0.2265625,0.3671875,1,0,24,24
2960,16,24,0.2421875,0.3671875,1,0,20,20
2961,17,24,0.2578125,0.3671875,0,1,0,0
2962,18,24,0.2734375,0.3671875,0,1,0,0
2963,19,24,0.2890625,0.3671875,0,1,0,0
2964,20,24,0.3046875,0.3671875,0,1,0,0
2965,21,24,0.3203125,0.3671875,0,1,0,0
2966,22,24,0.3359375,0.3671875,0,1,0,0
2967,23,24,0.3515625,0.3671875,0,1,0,0
2968,24,24,0.3671875,0.3671875,0,1,0,0
2969,25,24,0.3828125,0.3671875,0,1,0,0
2970,26,24,0.3984375,0.3671875,0,1,0,0
2971,27,24,0.4140625,0.3671875,0,1,0,0
2972,28,24,0.4296875,0.3671875,0,1,0,0
2973,29,24,0.4453125,0.3671875,0,1,0,0
2974,30,24,0.4609375,0.3671875,0,1,0,0
2975,31,24,0.4765625,0.3671875,0,1,0,0
2976,32,24,0.4921875,0.3671875,0,1,0,0
2977,33,24,0.5078125,0.3671875,1,0,23,23
2978,34,24,0.5234375,0.3671875,1,0,27,27
2979,35,24,0.5390625,0.3671875,1,0,15,15
2980,36,24,0.5546875,0.3671875,1,0,27,27
2981,37,24,0.5703125,0.3671875,1,0,20,20
2982,38,24,0.5859375,0.3671875,1,0,22,22
2983,39,24,0.6015625,0.3671875,1,0,25,25
2984,40,24,0.6171875,0.3671875,1,0,19,19
2985,41,24,0.6328125,0.3671875,1,0,20,20
2986,42,24,0.6484375,0.3671875,1,0,13,13
2987,43,24,0.6640625,0.3671875,1,0,17,17
2988,44,24,0.6796875,0.3671875,1,0,14,14
2989,45,24,0.6953125,0.3671875,1,0,30,30
2990,46,24,0.7109375,0.3671875,1,0,28,28
2991,47,24,0.7265625,0.3671875,1,0,21,21
2992,48,24,0.7421875,0.3671875,1,0,18,18
2993,49,24,0.7578125,0.3671875,1,0,23,23
2994,50,24,0.7734375,0.3671875,1,0,12,12
2995,51,24,0.7890625,0.3671875,1,0,30,30
2996,52,24,0.8046875,0.3671875,1,0,10,10
2997,53,24,0.8203125,0.3671875,1,0,19,19
2998,54,24,0.8359375,0.3671875,1,0,31,31
2999,55,24,0.8515625,0.3671875,1,0,26,26
3000,56,24,0.8671875,0.3671875,1,0,20,20
3001,57,24,0.8828125,0.3671875,1,0,11,11
3002,58,24,0.8984375,0.3671875,1,0,25,25
3003,59,24,0.9140625,0.3671875,1,0,5,5
3004,60,24,0.9296875,0.3671875,1,0,19,19
3005,61,24,0.9453125,0.3671875,1,0,26,26
3006,62,24,0.9609375,0.3671875,1,0,13,13
3007,63,24,0.9765625,0.3671875,1,0,19,19
3008,64,24,0.9921875,0.3671875,1,0,21,21
3009,65,24,1.0078125,0.3671875,1,0,25,25
3010,66,24,1.0234375,0.3671875,1,0,18,18
3011,67,24,1.0390625,0.3671875,1,0,22,22
3012,68,24,1.0546875,0.3671875,1,0,27,27
3013,69,24,1.0703125,0.3671875,1,0,14,14
3014,70,24,1.0859375,0.3671875,1,0,14,14
3015,71,24,1.1015625,0.3671875,1,0,11,11
3016,72,24,1.1171875,0.3671875,1,0,20,20
3017,73,24,1.1328125,0.3671875,1,0,29,29
3018,74,24,1.1484375,0.3671875,1,0,10,10
3019,75,24,1.1640625,0.3671875,1,0,7,7
